,title,view_num,url,tokenized_title,detokenized_title
344,Side Control Escape Against A Bigger Opponent by Fabio Gurgel,60000.0,https://www.youtube.com/watch?v=n0-UmQoT3Lo,"['side', 'control', 'escape', 'against', 'bigger', 'opponent', 'fabio', 'gurgel']",side control escape against bigger opponent fabio gurgel
89,Understanding The Jiu Jitsu Open Guard by Gordon Ryan,59000.0,https://www.youtube.com/watch?v=LPet-GrNNB8,"['understand', 'jiu', 'jitsu', 'open', 'guard', 'gordon', 'ryan']",understand jiu jitsu open guard gordon ryan
185,How To Do The Tightest Darce Choke by Edwin Najmi,59000.0,https://www.youtube.com/watch?v=0Dx5Ecj2yV4,"['to', 'tightest', 'darce', 'choke', 'edwin', 'najmi']",to tightest darce choke edwin najmi
111,How To Do The Heel Hook Against Bigger And Stronger Opponents by Lachlan Giles (ADCC 2019 Breakdown),57000.0,https://www.youtube.com/watch?v=7k9gz9O2CWE,"['to', 'heel', 'hook', 'against', 'bigger', 'stronger', 'opponents', 'lachlan', 'giles', '(', 'adcc', '2019', 'breakdown', ')']",to heel hook against bigger stronger opponents lachlan giles ( adcc 2019 breakdown )
175,Basic Foot Locks & Leg Attacks For BJJ White Belts (Beginners) by Warren Brooks,56000.0,https://www.youtube.com/watch?v=Hlh2NRQ_EJQ,"['basic', 'foot', 'lock', '&', 'leg', 'attack', 'bjj', 'white', 'belt', '(', 'beginners', ')', 'warren', 'brook']",basic foot lock & leg attack bjj white belt ( beginners ) warren brook
72,Jiu Jitsu vs Wrestling - Understanding Turtle Position by Gordon Ryan,54000.0,https://www.youtube.com/watch?v=A8JVwd_OoSY,"['jiu', 'jitsu', 'vs', 'wrestle', '-', 'understand', 'turtle', 'position', 'gordon', 'ryan']",jiu jitsu vs wrestle - understand turtle position gordon ryan
255,The Arm In Guillotine by Gordon Ryan (The One Used In The Adcc Finals 2017 Against Keenan Cornelius),53000.0,https://www.youtube.com/watch?v=raUOzIkDt5k,"['arm', 'in', 'guillotine', 'gordon', 'ryan', '(', 'one', 'use', 'in', 'adcc', 'finals', '2017', 'against', 'keenan', 'cornelius', ')']",arm in guillotine gordon ryan ( one use in adcc finals 2017 against keenan cornelius )
468,"How To Sweep The Bigger/Stronger Opponent by Mansher ""Munchie"" Khera",51000.0,https://www.youtube.com/watch?v=hkupyxJnS-s,"['to', 'sweep', 'bigger/stronger', 'opponent', 'mansher', '``', 'munchie', ""''"", 'khera']",to sweep bigger/stronger opponent mansher `` munchie '' khera
328,Invisible Choke From Side Control by Tom Oberhue,49000.0,https://www.youtube.com/watch?v=rjP4GvxTO6s,"['invisible', 'choke', 'from', 'side', 'control', 'tom', 'oberhue']",invisible choke from side control tom oberhue
18,The Most Basic Principles Of Butterfly And Open Guard by Gordon Ryan,48000.0,https://www.youtube.com/watch?v=MXcQfCIh7n4,"['basic', 'principles', 'butterfly', 'open', 'guard', 'gordon', 'ryan']",basic principles butterfly open guard gordon ryan
