,title,view_num,url
21,Hard No Gi Jiu-Jitsu Rounds at Team Training,10000.0,https://www.youtube.com/watch?v=d-FkpOpWYAY
222,Effective Guard Pull (tournament Tested),10000.0,https://www.youtube.com/watch?v=BUATDCgfDhw
111,How I Like to Stop Half Guard Players in BJJ (gi),10000.0,https://www.youtube.com/watch?v=-bc-6MVPp48
236,Secrets Of The Triangle,10000.0,https://www.youtube.com/watch?v=3o_uY2v1zzA
98,This Backtake Changed the Game for Me,9900.0,https://www.youtube.com/watch?v=GYtKPB85eI0
259,White belt scissor sweep series,9600.0,https://www.youtube.com/watch?v=7hgi0itQLDM
38,Effective Submission From The Butterfly Guard Feat. Chewy,9500.0,https://www.youtube.com/watch?v=qPMyxPjlFXA
205,This BJJ Choke Sucks!,9300.0,https://www.youtube.com/watch?v=ud3z8mG_jRw
181,Simple takedown setup (works gi and no gi),9200.0,https://www.youtube.com/watch?v=W2GPtJTt21o
200,Try this Weird back mount armbar finish!,9200.0,https://www.youtube.com/watch?v=CGIcOcX68oc
14,This Jiu-Jitsu Submission Will Leave Them With No Chance Of Escaping,9100.0,https://www.youtube.com/watch?v=rJ2othP8C30
136,Escaping the BJJ triangle choke,8600.0,https://www.youtube.com/watch?v=3jO2BYfcCBg
91,This Back Take Will Make You Laugh... But It Works!,8400.0,https://www.youtube.com/watch?v=m-IuDi1VTCA
15,Defending Against The Standing Guard Break In Jiu Jitsu,8400.0,https://www.youtube.com/watch?v=vQ1AOQP-N_w
120,Make Your Opponents Yelp In Pain With This Quick Wrist Lock!,8200.0,https://www.youtube.com/watch?v=o3jxrD_5AEg
145,Should I fight in the cage only knowing jiujitsu?,8200.0,https://www.youtube.com/watch?v=wGbH9vqzbu8
72,Preventing the “Big Guy” Guard Pass,8000.0,https://www.youtube.com/watch?v=UkG5PYKx20w
197,"CHAD ""THE BEAST"" HARDY Black Belt Superfight",7900.0,https://www.youtube.com/watch?v=Et9nQ3wfNUw
214,This Armbar Setup Works Like A Charm,7900.0,https://www.youtube.com/watch?v=IAo5XBW7n2E
199,What it's like rolling with your BJJ Instructor...,7800.0,https://www.youtube.com/watch?v=xT96kBtSQ9I
268,Bump sweep to the triangle! Easy and effective BJJ Setup,7800.0,https://www.youtube.com/watch?v=CAyt8vU3IuI
195,Super effective White Belt Posture Breaks (elbow digging),7800.0,https://www.youtube.com/watch?v=ObfOuXF1FzY
27,Sloppy Tired Rolls After Classes Are Over,7800.0,https://www.youtube.com/watch?v=3ALrivRU-08
74,Preventing People From Standing in Your Guard,7700.0,https://www.youtube.com/watch?v=_QL4RHIlzA8
128,I Used to Tap Everyone with this Triangle Setup,7700.0,https://www.youtube.com/watch?v=UXk2Q9qb5m0
76,Top Five Positions in Jiu-Jitsu That Make You Feel Like A Newb,7700.0,https://www.youtube.com/watch?v=h92rGpg0AZY
162,Never Lose Your Triangle Again,7400.0,https://www.youtube.com/watch?v=h22YglZDltw
194,How to escape this terrible submission,7400.0,https://www.youtube.com/watch?v=aD_bEdy1vdg
154,Don’t make these whitebelt mistakes (keylock from mount),7400.0,https://www.youtube.com/watch?v=NCzwz-PpB7I
101,Trick Opponents Back Into Your Guard From Side Control,7400.0,https://www.youtube.com/watch?v=2qixZs33isg
119,Powerful White Belt Sweep to Use on Bigger Opponents,7300.0,https://www.youtube.com/watch?v=rpvSxQndjig
235,Increase Your Guard Game With This Position,7200.0,https://www.youtube.com/watch?v=RnIQwYQ8HKU
163,Make your opponents fly,7200.0,https://www.youtube.com/watch?v=agS1DYBUHwo
182,BJJ Guard retention drill that will take you to the next level,7200.0,https://www.youtube.com/watch?v=NiredbUGvwA
