,title,view_num,url,tokenized_title,detokenized_title
284,Brazilian Jiu-Jitsu Technique - Knee Bar From Half Guard,5200.0,https://www.youtube.com/watch?v=dkjW2Iaav18,"['brazilian', 'jiu-jitsu', 'technique', '-', 'knee', 'bar', 'from', 'half', 'guard']",brazilian jiu-jitsu technique - knee bar from half guard
101,Arm Bar from spider guard,5200.0,https://www.youtube.com/watch?v=dzQmSLD7ePY,"['arm', 'bar', 'from', 'spider', 'guard']",arm bar from spider guard
202,Jiu Jitsu Techniques - Sweep From De La Riva / Knee Bar,4100.0,https://www.youtube.com/watch?v=AYcOGcWFr_g,"['jiu', 'jitsu', 'techniques', '-', 'sweep', 'from', 'de', 'la', 'riva', '/', 'knee', 'bar']",jiu jitsu techniques - sweep from de la riva / knee bar
298,Spider Guard Defense / Knee bar - Jiu Jitsu,4000.0,https://www.youtube.com/watch?v=L027ZI3RNOk,"['spider', 'guard', 'defense', '/', 'knee', 'bar', '-', 'jiu', 'jitsu']",spider guard defense / knee bar - jiu jitsu
106,Jiu Jitsu Techniques - De La Riva - Knee Bar,3800.0,https://www.youtube.com/watch?v=43f5lNT1hpU,"['jiu', 'jitsu', 'techniques', '-', 'de', 'la', 'riva', '-', 'knee', 'bar']",jiu jitsu techniques - de la riva - knee bar
111,Jiu Jitsu Techniques - arm bar defense and attack the back trap,2000.0,https://www.youtube.com/watch?v=to7aLqf6o7A,"['jiu', 'jitsu', 'techniques', '-', 'arm', 'bar', 'defense', 'attack', 'back', 'trap']",jiu jitsu techniques - arm bar defense attack back trap
173,The Most painful arm bar you can imagine,11000.0,https://www.youtube.com/watch?v=mjvvEN5s7tA,"['painful', 'arm', 'bar', 'imagine']",painful arm bar imagine
57,This Drill Will Up Your Arm Bar Game Quickly,6300.0,https://www.youtube.com/watch?v=H_MkXHuhJ00,"['drill', 'up', 'arm', 'bar', 'game', 'quickly']",drill up arm bar game quickly
64,Get Ready to Arm Bar Everyone in the Gym With This Effective Technique,5600.0,https://www.youtube.com/watch?v=TGWGneDI-a0,"['get', 'ready', 'to', 'arm', 'bar', 'everyone', 'in', 'gym', 'effective', 'technique']",get ready to arm bar everyone in gym effective technique
84,A Straight Arm Bar Counter That Can Change The Momentum Of The Roll,3200.0,https://www.youtube.com/watch?v=iPTzNp7A6s0,"['straight', 'arm', 'bar', 'counter', 'change', 'momentum', 'roll']",straight arm bar counter change momentum roll
354,Blue Bars on Their BJJ Black Belts? (Black Belt Q&A),44000.0,https://www.youtube.com/watch?v=hLZ9ACCvEp0,"['blue', 'bar', 'on', 'bjj', 'black', 'belt', '?', '(', 'black', 'belt', 'q', '&', ')']",blue bar on bjj black belt ? ( black belt q & )
53,"Closed Guard Pass: Frogger Pass and Arm Bar with Professor Ricardo Tubbs Chesapeake, VA BJJ",12000.0,https://www.youtube.com/watch?v=5oNksMkPJoU,"['close', 'guard', 'pass', ':', 'frogger', 'pass', 'arm', 'bar', 'professor', 'ricardo', 'tubbs', 'chesapeake', ',', 'va', 'bjj']","close guard pass : frogger pass arm bar professor ricardo tubbs chesapeake , va bjj"
49,"Guard Pass: Leg Trap Pass and Knee Bar with Professor Dominik Artuković, Stuttgart, Germany",7500.0,https://www.youtube.com/watch?v=kGahTYmSsfU,"['guard', 'pass', ':', 'leg', 'trap', 'pass', 'knee', 'bar', 'professor', 'dominik', 'artuković', ',', 'stuttgart', ',', 'germany']","guard pass : leg trap pass knee bar professor dominik artuković , stuttgart , germany"
61,"Leg Locks: Knee Bar, Ankle Lock and Pass with Professor Charles Haymon",6100.0,https://www.youtube.com/watch?v=O1Ervgw-7zo,"['leg', 'lock', ':', 'knee', 'bar', ',', 'ankle', 'lock', 'pass', 'professor', 'charles', 'haymon']","leg lock : knee bar , ankle lock pass professor charles haymon"
33,Knee Bar from Side Control Escape Sequence | Jiu-Jitsu Submissions,12000.0,https://www.youtube.com/watch?v=S3Odzqts4PM,"['knee', 'bar', 'from', 'side', 'control', 'escape', 'sequence', '|', 'jiu-jitsu', 'submissions']",knee bar from side control escape sequence | jiu-jitsu submissions
223,Knee Bar from Side Control - BJJ technique,5600.0,https://www.youtube.com/watch?v=NcrOxMKZMQM,"['knee', 'bar', 'from', 'side', 'control', '-', 'bjj', 'technique']",knee bar from side control - bjj technique
81,White Belt Basic   Arm Bar From Closed Guard,30000.0,https://www.youtube.com/watch?v=mMQjtRBE1uA,"['white', 'belt', 'basic', 'arm', 'bar', 'from', 'close', 'guard']",white belt basic arm bar from close guard
24,Arm Bar From The Back!,9000.0,https://www.youtube.com/watch?v=ntGjzwAiWMc,"['arm', 'bar', 'from', 'back', '!']",arm bar from back !
