,title,view_num,url,tokenized_title,detokenized_title
198,Reverse Half Guard Sweep by Masahiro Iwasaki,12000.0,https://www.youtube.com/watch?v=JbuhdPpHey8,"['reverse', 'half', 'guard', 'sweep', 'masahiro', 'iwasaki']",reverse half guard sweep masahiro iwasaki
306,How To Counter The Dogfight (Half Guard Sweep) by Rayron Gracie,12000.0,https://www.youtube.com/watch?v=eKtGQqwJwWM,"['to', 'counter', 'dogfight', '(', 'half', 'guard', 'sweep', ')', 'rayron', 'gracie']",to counter dogfight ( half guard sweep ) rayron gracie
193,The Faria Sweep From Deep Half Guard by Masahiro Iwasaki,12000.0,https://www.youtube.com/watch?v=q83q61ZVAy4,"['faria', 'sweep', 'from', 'deep', 'half', 'guard', 'masahiro', 'iwasaki']",faria sweep from deep half guard masahiro iwasaki
85,How To Never Get Swept by Augusto “Tanquinho” Mendes,11000.0,https://www.youtube.com/watch?v=r4bDYoJAYr8,"['to', 'never', 'get', 'sweep', 'augusto', '“', 'tanquinho', '”', 'mend']",to never get sweep augusto “ tanquinho ” mend
266,The Kicking Sweep From Z-Guard by Joseph Cashin,10000.0,https://www.youtube.com/watch?v=BZjaOv6-CRQ,"['kick', 'sweep', 'from', 'z-guard', 'joseph', 'cashin']",kick sweep from z-guard joseph cashin
428,Lapel Sweep From Closed Guard by Billy Shannon,10000.0,https://www.youtube.com/watch?v=r9mcV5Xxvog,"['lapel', 'sweep', 'from', 'close', 'guard', 'billy', 'shannon']",lapel sweep from close guard billy shannon
403,Half Guard Sweep by Vincent Colcol From Single Leg Half-Guard,9300.0,https://www.youtube.com/watch?v=49Uo3SroXBc,"['half', 'guard', 'sweep', 'vincent', 'colcol', 'from', 'single', 'leg', 'half-guard']",half guard sweep vincent colcol from single leg half-guard
325,Different Deep Half Guard Sweep by Nathan Jeffers,8800.0,https://www.youtube.com/watch?v=8EhgjtZbb2I,"['different', 'deep', 'half', 'guard', 'sweep', 'nathan', 'jeffers']",different deep half guard sweep nathan jeffers
8,Very Different BJJ Half Guard Sweep by Paul Schreiner,6900.0,https://www.youtube.com/watch?v=1doYiWeuOxA,"['different', 'bjj', 'half', 'guard', 'sweep', 'paul', 'schreiner']",different bjj half guard sweep paul schreiner
294,Butterfly Guard Sweep Against The Underhook by Cesar Casamajó,6800.0,https://www.youtube.com/watch?v=-Bv_KR9cIQk,"['butterfly', 'guard', 'sweep', 'against', 'underhook', 'cesar', 'casamajó']",butterfly guard sweep against underhook cesar casamajó
