,title,view_num,url,tokenized_title,detokenized_title
99,How To Pass The BJJ Half Guard No Gi by Lachlan Giles,13000.0,https://www.youtube.com/watch?v=qrlXfEOk_44,"['to', 'pass', 'bjj', 'half', 'guard', 'gi', 'lachlan', 'giles']",to pass bjj half guard gi lachlan giles
347,Loop Choke From Double Under Pass by Daniel Beleza,12000.0,https://www.youtube.com/watch?v=MTCYW9hR10Y,"['loop', 'choke', 'from', 'double', 'pass', 'daniel', 'beleza']",loop choke from double pass daniel beleza
479,Bernardo Faria's Pressure Passing Breakdown,12000.0,https://www.youtube.com/watch?v=Ntd5AoAOlS4,"['bernardo', 'faria', ""'s"", 'pressure', 'pass', 'breakdown']",bernardo faria 's pressure pass breakdown
103,Very Efficient No-Gi BJJ Guard Passing by Matheus Diniz,12000.0,https://www.youtube.com/watch?v=JFFHDCUBMfg,"['efficient', 'no-gi', 'bjj', 'guard', 'pass', 'matheus', 'diniz']",efficient no-gi bjj guard pass matheus diniz
88,The Best Guard Pass Against The Lapel Guard by André Galvão,12000.0,https://www.youtube.com/watch?v=kS0xQoF6jmU,"['best', 'guard', 'pass', 'against', 'lapel', 'guard', 'andré', 'galvão']",best guard pass against lapel guard andré galvão
268,How To Defend The Over Under Pass (Guard Retention) by Mike Musumeci,11000.0,https://www.youtube.com/watch?v=vpxKcZFFM8g,"['to', 'defend', 'pass', '(', 'guard', 'retention', ')', 'mike', 'musumeci']",to defend pass ( guard retention ) mike musumeci
151,All About The Toreando Pass by Jason Hunt,9700.0,https://www.youtube.com/watch?v=qmy-aGlfUNg,"['toreando', 'pass', 'jason', 'hunt']",toreando pass jason hunt
11,Very Interesting Way To Pass The BJJ Half Guard No Gi by Paul Schreiner,8900.0,https://www.youtube.com/watch?v=ZgGeKk8eIVo,"['interest', 'way', 'to', 'pass', 'bjj', 'half', 'guard', 'gi', 'paul', 'schreiner']",interest way to pass bjj half guard gi paul schreiner
95,Different Way To Pass The Knee Shields by Victor Silvério,7700.0,https://www.youtube.com/watch?v=EeSfeSL1Am0,"['different', 'way', 'to', 'pass', 'knee', 'shield', 'victor', 'silvério']",different way to pass knee shield victor silvério
277,Half Guard Pass Using Opposite Under Hook by Jake Mackenzie,7600.0,https://www.youtube.com/watch?v=VXadbT6HblM,"['half', 'guard', 'pass', 'use', 'opposite', 'hook', 'jake', 'mackenzie']",half guard pass use opposite hook jake mackenzie
230,UNBELIEVABLE Back Flip Pass Going To The North South Choke by Renato Canuto,7000.0,https://www.youtube.com/watch?v=XOtu7GQkeK8,"['unbelievable', 'back', 'flip', 'pass', 'go', 'to', 'north', 'south', 'choke', 'renato', 'canuto']",unbelievable back flip pass go to north south choke renato canuto
383,Arm Drag From Over Under Pass By Lucas Lepri Cousin's Fred Silva,6900.0,https://www.youtube.com/watch?v=OQITA5ovpQM,"['arm', 'drag', 'from', 'pass', 'lucas', 'lepri', 'cousin', ""'s"", 'fred', 'silva']",arm drag from pass lucas lepri cousin 's fred silva
120,How To Pass The BJJ Lasso Guard by Andressa Cintra,6700.0,https://www.youtube.com/watch?v=s4h1d1G6Ghc,"['to', 'pass', 'bjj', 'lasso', 'guard', 'andressa', 'cintra']",to pass bjj lasso guard andressa cintra
161,Fast Knee Cut Pass by Alec Baulding,6700.0,https://www.youtube.com/watch?v=vfVjefXJHSw,"['fast', 'knee', 'cut', 'pass', 'alec', 'baulding']",fast knee cut pass alec baulding
495,HOW TO DO THE OVER-UNDER PASS! COMO FAZER A PASSAGEM DE GUARDA OVER-UNDER!!,6500.0,https://www.youtube.com/watch?v=moVbegd6jM4,"['to', 'over-under', 'pass', '!', 'como', 'fazer', 'passagem', 'de', 'guarda', 'over-under', '!', '!']",to over-under pass ! como fazer passagem de guarda over-under ! !
298,Butterfly Guard Pass by Justin Hill,5700.0,https://www.youtube.com/watch?v=1gOTtKGLjQc,"['butterfly', 'guard', 'pass', 'justin', 'hill']",butterfly guard pass justin hill
295,Butterfly Guard Pass by Carl Masaro,5600.0,https://www.youtube.com/watch?v=A55iLeCnwPQ,"['butterfly', 'guard', 'pass', 'carl', 'masaro']",butterfly guard pass carl masaro
293,The Chair Sweep From The Over Under Pass by Trevor Johnston,5500.0,https://www.youtube.com/watch?v=3xI38jEWIgs,"['chair', 'sweep', 'from', 'pass', 'trevor', 'johnston']",chair sweep from pass trevor johnston
365,Kimura Attack From Over-Under Pass by Robert Henricksen,5000.0,https://www.youtube.com/watch?v=F1CCBUe_WLw,"['kimura', 'attack', 'from', 'over-under', 'pass', 'robert', 'henricksen']",kimura attack from over-under pass robert henricksen
210,Knee Shield Pass Going To The Leg Drag by Jason Hunt,4900.0,https://www.youtube.com/watch?v=xtG30HgfhiM,"['knee', 'shield', 'pass', 'go', 'to', 'leg', 'drag', 'jason', 'hunt']",knee shield pass go to leg drag jason hunt
430,The Key To Develop A Complete Passing Game by Bernardo Faria,4800.0,https://www.youtube.com/watch?v=wDz5D3BzPMs,"['key', 'to', 'develop', 'complete', 'pass', 'game', 'bernardo', 'faria']",key to develop complete pass game bernardo faria
292,"Effective Half Guard Pass by Gabriel Fonseca ""Timbó""",4600.0,https://www.youtube.com/watch?v=Jn6Wd15BkFg,"['effective', 'half', 'guard', 'pass', 'gabriel', 'fonseca', '``', 'timbó', ""''""]",effective half guard pass gabriel fonseca `` timbó ''
