,title,view_num,url,tokenized_title,detokenized_title
13,BJJ Weekly - DRILL FOR SKILL 006 - Butterfly Pass,1600.0,https://www.youtube.com/watch?v=huI71crMcAc,"['bjj', 'weekly', '-', 'drill', 'skill', '006', '-', 'butterfly', 'pass']",bjj weekly - drill skill 006 - butterfly pass
10,BJJ Weekly - DRILL FOR SKILL 007 - Butterfly Guard: Hip Motion Drill!?,1400.0,https://www.youtube.com/watch?v=ETk85_-2pIs,"['bjj', 'weekly', '-', 'drill', 'skill', '007', '-', 'butterfly', 'guard', ':', 'hip', 'motion', 'drill', '!', '?']",bjj weekly - drill skill 007 - butterfly guard : hip motion drill ! ?
778,Brandon Quick Armbar Triangle Omoplata drill,32000.0,https://www.youtube.com/watch?v=vwKL4gdQywQ,"['brandon', 'quick', 'armbar', 'triangle', 'omoplata', 'drill']",brandon quick armbar triangle omoplata drill
364,"X Guard Drills, Sweep & Leg Locks",8500.0,https://www.youtube.com/watch?v=bZ-3dEt8VdE,"['x', 'guard', 'drill', ',', 'sweep', '&', 'leg', 'lock']","x guard drill , sweep & leg lock"
636,BQJJ Kids drill Wrestling Switch from Full Guard,7500.0,https://www.youtube.com/watch?v=tEVYf2wFicg,"['bqjj', 'kid', 'drill', 'wrestle', 'switch', 'from', 'full', 'guard']",bqjj kid drill wrestle switch from full guard
569,BJJ Sumo drill for Kids,6700.0,https://www.youtube.com/watch?v=0u8bmBF1nZg,"['bjj', 'sumo', 'drill', 'kid']",bjj sumo drill kid
645,Leg Locks : Sambo Knot to Slide Lock drill,4900.0,https://www.youtube.com/watch?v=renBgnAxBr8,"['leg', 'lock', ':', 'sambo', 'knot', 'to', 'slide', 'lock', 'drill']",leg lock : sambo knot to slide lock drill
507,BJJ Armbar Drills & Back Take,3300.0,https://www.youtube.com/watch?v=ULQ__SHAwDQ,"['bjj', 'armbar', 'drill', '&', 'back', 'take']",bjj armbar drill & back take
337,Ashi Garami - Single Leg - Reattack Drill,3200.0,https://www.youtube.com/watch?v=Mzow9yFjvSk,"['ashi', 'garami', '-', 'single', 'leg', '-', 'reattack', 'drill']",ashi garami - single leg - reattack drill
770,BJJ Armbar Triangle Armbar Drill,2800.0,https://www.youtube.com/watch?v=2enzfwQ6VoI,"['bjj', 'armbar', 'triangle', 'armbar', 'drill']",bjj armbar triangle armbar drill
646,Advanced Continuous Back Take Drill,2200.0,https://www.youtube.com/watch?v=A5CPpkacsrI,"['advance', 'continuous', 'back', 'take', 'drill']",advance continuous back take drill
333,Sankaku to Ashi Garami Drills,2000.0,https://www.youtube.com/watch?v=7lco8nu6t-8,"['sankaku', 'to', 'ashi', 'garami', 'drill']",sankaku to ashi garami drill
355,"Spider Web, Back, Truck drill 1",1900.0,https://www.youtube.com/watch?v=5Fmp_cgIaCc,"['spider', 'web', ',', 'back', ',', 'truck', 'drill', '1']","spider web , back , truck drill 1"
339,Ashi Garami - Kick by - Sweep Drill,1800.0,https://www.youtube.com/watch?v=Oj5KNxVDsdU,"['ashi', 'garami', '-', 'kick', '-', 'sweep', 'drill']",ashi garami - kick - sweep drill
708,Arm Triangle Drills & Warmups,1500.0,https://www.youtube.com/watch?v=1kKTPWtks1U,"['arm', 'triangle', 'drill', '&', 'warmups']",arm triangle drill & warmups
338,Ashi Garami Leg Switch Drill,1500.0,https://www.youtube.com/watch?v=rXV1RcI2z3M,"['ashi', 'garami', 'leg', 'switch', 'drill']",ashi garami leg switch drill
290,Kids BJJ cyclical drill 2,1400.0,https://www.youtube.com/watch?v=VAr14Ot477c,"['kid', 'bjj', 'cyclical', 'drill', '2']",kid bjj cyclical drill 2
122,Crab Ride to Twister Hook drill,1400.0,https://www.youtube.com/watch?v=YtpoNFfou4E,"['crab', 'ride', 'to', 'twister', 'hook', 'drill']",crab ride to twister hook drill
647,Continuous Seat Belt Back Take Drill,1300.0,https://www.youtube.com/watch?v=njpKEGZ7JC8,"['continuous', 'seat', 'belt', 'back', 'take', 'drill']",continuous seat belt back take drill
428,North South Drills: Taking the Back,1300.0,https://www.youtube.com/watch?v=gaS0JxZs3hs,"['north', 'south', 'drill', ':', 'take', 'back']",north south drill : take back
573,Bow and Arrow Warm Up Drill,1300.0,https://www.youtube.com/watch?v=AMpgCQ4o4DA,"['bow', 'arrow', 'warm', 'up', 'drill']",bow arrow warm up drill
413,"Mount Drills, Swim Move Armbar",1300.0,https://www.youtube.com/watch?v=anQwbD-t6cY,"['mount', 'drill', ',', 'swim', 'move', 'armbar']","mount drill , swim move armbar"
351,"Spider Web, Back, Truck Drill 3",1100.0,https://www.youtube.com/watch?v=WaPpShl7oiA,"['spider', 'web', ',', 'back', ',', 'truck', 'drill', '3']","spider web , back , truck drill 3"
352,"Spider Web, Back, Truck drill 2",1100.0,https://www.youtube.com/watch?v=XCrww2P1S1k,"['spider', 'web', ',', 'back', ',', 'truck', 'drill', '2']","spider web , back , truck drill 2"
446,Arm Drag vs Over Under Clinch drilling,961.0,https://www.youtube.com/watch?v=G0XzGr9LFFY,"['arm', 'drag', 'vs', 'clinch', 'drill']",arm drag vs clinch drill
709,Side Control Arm Triangle Drills,884.0,https://www.youtube.com/watch?v=ahvC18V3k3U,"['side', 'control', 'arm', 'triangle', 'drill']",side control arm triangle drill
250,Leg Drag vs Butterfly Drill,875.0,https://www.youtube.com/watch?v=o5T-lAVPm-k,"['leg', 'drag', 'vs', 'butterfly', 'drill']",leg drag vs butterfly drill
429,North South Drill: Circling the head,853.0,https://www.youtube.com/watch?v=nDJDd-YVWnQ,"['north', 'south', 'drill', ':', 'circle', 'head']",north south drill : circle head
229,Guillotine Defense & Sit up Escape Drill,739.0,https://www.youtube.com/watch?v=6vU38T8LF4k,"['guillotine', 'defense', '&', 'sit', 'up', 'escape', 'drill']",guillotine defense & sit up escape drill
312,Omoplata Step Over Escape Drill 2,724.0,https://www.youtube.com/watch?v=tOnP_QiviyU,"['omoplata', 'step', 'escape', 'drill', '2']",omoplata step escape drill 2
218,Ashi Garami Pummel Drill,685.0,https://www.youtube.com/watch?v=6YtEQZ8MkPU,"['ashi', 'garami', 'pummel', 'drill']",ashi garami pummel drill
313,Omoplata Step Over Escape Drill,668.0,https://www.youtube.com/watch?v=ufRSHKKoTEU,"['omoplata', 'step', 'escape', 'drill']",omoplata step escape drill
291,Kids BJJ Underhook cyclical drill,661.0,https://www.youtube.com/watch?v=myMTKicKNQE,"['kid', 'bjj', 'underhook', 'cyclical', 'drill']",kid bjj underhook cyclical drill
309,Kids Fundamental BJJ Drills,659.0,https://www.youtube.com/watch?v=WhuXlEDPn6s,"['kid', 'fundamental', 'bjj', 'drill']",kid fundamental bjj drill
314,Omoplata Side Switch Drill,638.0,https://www.youtube.com/watch?v=DtTb73Lj3lU,"['omoplata', 'side', 'switch', 'drill']",omoplata side switch drill
644,Live Drill: Sambo Knot to Slide Lock,615.0,https://www.youtube.com/watch?v=R0LKNrqvZYU,"['live', 'drill', ':', 'sambo', 'knot', 'to', 'slide', 'lock']",live drill : sambo knot to slide lock
311,Omoplata Roll Escape Drill,575.0,https://www.youtube.com/watch?v=h-7JXIBBq0I,"['omoplata', 'roll', 'escape', 'drill']",omoplata roll escape drill
93,Ashi Side Switch Drill,440.0,https://www.youtube.com/watch?v=2vZLJQOjv8Y,"['ashi', 'side', 'switch', 'drill']",ashi side switch drill
414,Kids Seat Belt Back Drill,365.0,https://www.youtube.com/watch?v=bNs2LCgVaA4,"['kid', 'seat', 'belt', 'back', 'drill']",kid seat belt back drill
8,Underhook & Frame Pummel Drill,353.0,https://www.youtube.com/watch?v=QDiwtKrlgXk,"['underhook', '&', 'frame', 'pummel', 'drill']",underhook & frame pummel drill
19,Long Step Guard Pass Drill,304.0,https://www.youtube.com/watch?v=Rjtnv8wgCvc,"['long', 'step', 'guard', 'pass', 'drill']",long step guard pass drill
20,Steering Wheel Pass drills,189.0,https://www.youtube.com/watch?v=DR6WKkMVSTA,"['steer', 'wheel', 'pass', 'drill']",steer wheel pass drill
14,Morote Seoi Nage entrance drill,158.0,https://www.youtube.com/watch?v=vLTT6LTPJHs,"['morote', 'seoi', 'nage', 'entrance', 'drill']",morote seoi nage entrance drill
11,Crucifix Arm Control Drill,5.0,https://www.youtube.com/watch?v=GmhK4lAuGvo,"['crucifix', 'arm', 'control', 'drill']",crucifix arm control drill
128,Jiu Jitsu Techniques - Kata Gatame Drill / Attack / Defense,29000.0,https://www.youtube.com/watch?v=Dqwaxk6lqxI,"['jiu', 'jitsu', 'techniques', '-', 'kata', 'gatame', 'drill', '/', 'attack', '/', 'defense']",jiu jitsu techniques - kata gatame drill / attack / defense
213,8 BJJ solo drills to improve your guard,120000.0,https://www.youtube.com/watch?v=57Nfby-P9m8,"['8', 'bjj', 'solo', 'drill', 'to', 'improve', 'guard']",8 bjj solo drill to improve guard
182,BJJ Guard retention drill that will take you to the next level,7200.0,https://www.youtube.com/watch?v=NiredbUGvwA,"['bjj', 'guard', 'retention', 'drill', 'take', 'to', 'next', 'level']",bjj guard retention drill take to next level
57,This Drill Will Up Your Arm Bar Game Quickly,6300.0,https://www.youtube.com/watch?v=H_MkXHuhJ00,"['drill', 'up', 'arm', 'bar', 'game', 'quickly']",drill up arm bar game quickly
50,This Drill Will Save You From Getting a Catastrophic Knee Injury in jiu-jitsu,3700.0,https://www.youtube.com/watch?v=TevEvK8UOAE,"['drill', 'save', 'from', 'get', 'catastrophic', 'knee', 'injury', 'in', 'jiu-jitsu']",drill save from get catastrophic knee injury in jiu-jitsu
269,Solo BJJ Drills That Improve Your open Guard!,1000.0,https://www.youtube.com/watch?v=xUDVhgbim_s,"['solo', 'bjj', 'drill', 'improve', 'open', 'guard', '!']",solo bjj drill improve open guard !
258,BJJ passing drills to improve your game,591.0,https://www.youtube.com/watch?v=ejRwqbKXcW0,"['bjj', 'pass', 'drill', 'to', 'improve', 'game']",bjj pass drill to improve game
800,7 BJJ Solo Drills To Build Better Hip Movement,200000.0,https://www.youtube.com/watch?v=T41SAh1lsuA,"['7', 'bjj', 'solo', 'drill', 'to', 'build', 'better', 'hip', 'movement']",7 bjj solo drill to build better hip movement
750,10 BJJ Solo Drills W/ Heavy Bag (Top Pressure And Movement),190000.0,https://www.youtube.com/watch?v=IRUtpYQ0c6E,"['10', 'bjj', 'solo', 'drill', 'w/', 'heavy', 'bag', '(', 'top', 'pressure', 'movement', ')']",10 bjj solo drill w/ heavy bag ( top pressure movement )
776,11 Solo BJJ Drills W/ Stability Ball (Guard Passing And Hips),120000.0,https://www.youtube.com/watch?v=H4luaFHs7O4,"['11', 'solo', 'bjj', 'drill', 'w/', 'stability', 'ball', '(', 'guard', 'pass', 'hips', ')']",11 solo bjj drill w/ stability ball ( guard pass hips )
816,10 BJJ Guard Passing Drills (Starting High And Working Low),110000.0,https://www.youtube.com/watch?v=o5L_bmRcfow,"['10', 'bjj', 'guard', 'pass', 'drill', '(', 'start', 'high', 'work', 'low', ')']",10 bjj guard pass drill ( start high work low )
810,Bjj Drills To Improve Cardio And Speed For Guard Passing,100000.0,https://www.youtube.com/watch?v=vWoGtQRcpG4,"['bjj', 'drill', 'to', 'improve', 'cardio', 'speed', 'guard', 'pass']",bjj drill to improve cardio speed guard pass
783,De La Riva Sweeps ( 3 Continuous Chain BJJ Drills ),95000.0,https://www.youtube.com/watch?v=HSKo6RNYSMI,"['de', 'la', 'riva', 'sweep', '(', '3', 'continuous', 'chain', 'bjj', 'drill', ')']",de la riva sweep ( 3 continuous chain bjj drill )
590,7 BJJ X Guard Drills ( Entries and Sweeps ),72000.0,https://www.youtube.com/watch?v=4sEveMOIpqo,"['7', 'bjj', 'x', 'guard', 'drill', '(', 'entries', 'sweep', ')']",7 bjj x guard drill ( entries sweep )
817,7 BJJ Back Step Drills And Submissions,54000.0,https://www.youtube.com/watch?v=H_8qllHVdow,"['7', 'bjj', 'back', 'step', 'drill', 'submissions']",7 bjj back step drill submissions
815,7 BJJ Side Control Escape And Guard Passing Counter Drills,49000.0,https://www.youtube.com/watch?v=82QtizM8aD8,"['7', 'bjj', 'side', 'control', 'escape', 'guard', 'pass', 'counter', 'drill']",7 bjj side control escape guard pass counter drill
